auxco_id,question_id,question_index,entry_type,question_type,question_text_present,question_text_past,answer_id,answer_text,answer_id_combination,answer_kldb_id,answer_isco_id,corresponding_answer_level,last_question
4037,Q4037_1,1,answer_option,"","","",6,"Überwachung von Hardware, Software und Computerzubehör; um optimale Leistung zu garantieren","","","","",FALSE
4037,Q4037_1,1,answer_option,"","","",7,Erforschung und Weiterentwicklung von Netzwerkarchitekturen zur Leistungsoptimierung,"","","","",FALSE
4037,Q4037_2,2,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
4037,Q4037_2,2,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"","","",isco_skill_level_2,TRUE
4037,Q4037_2,2,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"","","",isco_skill_level_3,TRUE
4037,Q4037_2,2,answer_option,"","","",3,"ein abgeschlossenes Bachelorstudium in Informatik, Wirtschafsinformatik oder ein vergleichbares Studium","","","",isco_skill_level_3,TRUE
4037,Q4037_2,2,answer_option,"","","",4,"ein abgeschlossenes Masterstudium in Informatik, Wirtschafsinformatik oder ein vergleichbares Studium","","","",isco_skill_level_4,TRUE
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=1&Q4037_2=1,43122,2511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=2&Q4037_2=1,43122,2512,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=3&Q4037_2=1,43122,2152,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=4&Q4037_2=1,43122,2514,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=5&Q4037_2=1,43122,3513,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=6&Q4037_2=1,43122,3511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=7&Q4037_2=1,43122,2523,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=1&Q4037_2=2,43123,2511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=2&Q4037_2=2,43123,2512,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=3&Q4037_2=2,43123,2152,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=4&Q4037_2=2,43123,2514,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=5&Q4037_2=2,43123,3513,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=6&Q4037_2=2,43123,3511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=7&Q4037_2=2,43123,2523,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=1&Q4037_2=3,43123,2511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=2&Q4037_2=3,43123,2512,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=3&Q4037_2=3,43123,2152,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=4&Q4037_2=3,43123,2514,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=5&Q4037_2=3,43123,3513,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=6&Q4037_2=3,43123,3511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=7&Q4037_2=3,43123,2523,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=1&Q4037_2=4,43124,2511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=2&Q4037_2=4,43124,2512,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=3&Q4037_2=4,43124,2152,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=4&Q4037_2=4,43124,2514,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=5&Q4037_2=4,43124,3513,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=6&Q4037_2=4,43124,3511,"",
4037,,,aggregated_answer_encoding,"","","","","",Q4037_1=7&Q4037_2=4,43124,2523,"",
4038,Q4038_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4038,Q4038_1,1,answer_option,"","","",1,Konzeption von speziellen IT-Systemen für verschiedene Aufgaben und Anwenderbedürfnisse,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",2,Technischer Support für Problemdiagnosen und Fehlerbehebungen,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",3,Errichtung und Verwaltung von Computernetzwerken,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",4,Wartung und Administration von Webseiten,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",5,Entwurf und Entwicklung von Computersoftware,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",6,Schreiben und Wartung von Programmcode,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",7,"Entwicklung, Kontrolle und Wartung von Datenbanken","","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",8,Wartung und Verwaltung von informationstechnischen Systemen,"","","","",FALSE
4038,Q4038_1,1,answer_option,"","","",9,Erforschung und Weiterentwicklung von Netzwerkarchitekturen zur Leistungsoptimierung,"","","","",FALSE
4038,Q4038_2,2,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
4038,Q4038_2,2,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"","","",isco_skill_level_2,TRUE
4038,Q4038_2,2,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"","","",isco_skill_level_3,TRUE
4038,Q4038_2,2,answer_option,"","","",3,"ein abgeschlossenes Bachelorstudium in Informatik, Medieninformatik oder ein vergleichbares Studium","","","",isco_skill_level_3,TRUE
4038,Q4038_2,2,answer_option,"","","",4,"ein abgeschlossenes Masterstudium in Informatik, Medieninformatik oder ein vergleichbares Studium","","","",isco_skill_level_4,TRUE
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=1&Q4038_2=1,43102,2511,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=2&Q4038_2=1,43102,3512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=3&Q4038_2=1,43102,3513,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=4&Q4038_2=1,43102,3514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=5&Q4038_2=1,43102,2512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=6&Q4038_2=1,43102,2514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=7&Q4038_2=1,43102,2521,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=8&Q4038_2=1,43102,2522,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=9&Q4038_2=1,43102,2523,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=1&Q4038_2=2,43103,2511,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=2&Q4038_2=2,43103,3512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=3&Q4038_2=2,43103,3513,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=4&Q4038_2=2,43103,3514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=5&Q4038_2=2,43103,2512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=6&Q4038_2=2,43103,2514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=7&Q4038_2=2,43103,2521,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=8&Q4038_2=2,43103,2522,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=9&Q4038_2=2,43103,2523,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=1&Q4038_2=3,43103,2511,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=2&Q4038_2=3,43103,3512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=3&Q4038_2=3,43103,3513,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=4&Q4038_2=3,43103,3514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=5&Q4038_2=3,43103,2512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=6&Q4038_2=3,43103,2514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=7&Q4038_2=3,43103,2521,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=8&Q4038_2=3,43103,2522,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=9&Q4038_2=3,43103,2523,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=1&Q4038_2=4,43104,2511,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=2&Q4038_2=4,43104,3512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=3&Q4038_2=4,43104,3513,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=4&Q4038_2=4,43104,3514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=5&Q4038_2=4,43104,2512,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=6&Q4038_2=4,43104,2514,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=7&Q4038_2=4,43104,2521,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=8&Q4038_2=4,43104,2522,"",
4038,,,aggregated_answer_encoding,"","","","","",Q4038_1=9&Q4038_2=4,43104,2523,"",
4040,Q4040_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4040,Q4040_1,1,answer_option,"","","",1,Entwicklung von Computersoftware,"",43134,2512,"",TRUE
4040,Q4040_1,1,answer_option,"","","",2,Konzeption und Entwicklung von IT-Systemen für spezielle Anforderungen,"",43134,2511,"",TRUE
4041,Q4041_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4041,Q4041_1,1,answer_option,"","","",1,Entwicklung von Computersoftware,"",43134,2512,"",TRUE
4041,Q4041_1,1,answer_option,"","","",2,Konzeption und Entwicklung von IT-Systemen für spezielle Anforderungen,"",43134,2511,"",TRUE
4041,Q4041_1,1,answer_option,"","","",3,"Entwicklung, Kontrolle und Wartung von Datenbanken","",43134,2521,"",TRUE
4042,Q4042_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4042,Q4042_1,1,answer_option,"","","",1,Entwicklung von Computersoftware,"",43144,2512,"",TRUE
4042,Q4042_1,1,answer_option,"","","",2,Konzeption und Entwicklung von IT-Systemen für spezielle Anforderungen,"",43144,2511,"",TRUE
4042,Q4042_1,1,answer_option,"","","",3,"Entwicklung, Kontrolle und Wartung von Datenbanken","",43144,2521,"",TRUE
4043,Q4043_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4043,Q4043_1,1,answer_option,"","","",1,Entwurf und Entwicklung von Computersoftware,"","","","",FALSE
4043,Q4043_1,1,answer_option,"","","",2,"Entwicklung und Entwurf von Webseiten, Grafiken, Videos und Animationen","","","","",FALSE
4043,Q4043_1,1,answer_option,"","","",3,Entwicklung und Wartung von Code,"","","","",FALSE
4043,Q4043_1,1,answer_option,"","","",4,"Entwicklung, Kontrolle und Wartung von Datenbanken","","","","",FALSE
4043,Q4043_1,1,answer_option,"","","",5,Wartung und Administration von Webseiten,"","","","",FALSE
4043,Q4043_2,2,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
4043,Q4043_2,2,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"","","",isco_skill_level_2,TRUE
4043,Q4043_2,2,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"","","",isco_skill_level_3,TRUE
4043,Q4043_2,2,answer_option,"","","",3,"ein abgeschlossenes Bachelorstudium in Informatik, Medieninformatik oder ein vergleichbares Studium","","","",isco_skill_level_3,TRUE
4043,Q4043_2,2,answer_option,"","","",4,"ein abgeschlossenes Masterstudium in Informatik, Medieninformatik oder ein vergleichbares Studium","","","",isco_skill_level_4,TRUE
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=1&Q4043_2=1,43152,2512,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=2&Q4043_2=1,43152,2513,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=3&Q4043_2=1,43152,2514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=4&Q4043_2=1,43152,2521,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=5&Q4043_2=1,43152,3514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=1&Q4043_2=2,43153,2512,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=2&Q4043_2=2,43153,2513,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=3&Q4043_2=2,43153,2514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=4&Q4043_2=2,43153,2521,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=5&Q4043_2=2,43153,3514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=1&Q4043_2=3,43153,2512,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=2&Q4043_2=3,43153,2513,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=3&Q4043_2=3,43153,2514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=4&Q4043_2=3,43153,2521,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=5&Q4043_2=3,43153,3514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=1&Q4043_2=4,43154,2512,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=2&Q4043_2=4,43154,2513,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=3&Q4043_2=4,43154,2514,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=4&Q4043_2=4,43154,2521,"",
4043,,,aggregated_answer_encoding,"","","","","",Q4043_1=5&Q4043_2=4,43154,3514,"",
4048,Q4048_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
4048,Q4048_1,1,answer_option,"","","",1,Konzeption und Bewertung von IT-Systemen für verschiedene Anwenderbedürfnisse,"",43224,2511,"",TRUE
4048,Q4048_1,1,answer_option,"","","",2,Kundensupport und Überprüfung von IT-Systemen und Software,"",43224,3512,"",TRUE
4219,Q4219_1,1,question,spezialisierung,Mit welchem spezifischen Fachgebiet beschäftigen Sie sich?,Mit welchem spezifischen Fachgebiet haben Sie sich beschäftigt?,"","","","","","",
4219,Q4219_1,1,answer_option,"","","",1,Eigenschaften und Herstellung von Polymeren,"",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",2,Organische Chemie,"",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",3,Anorganische Chemie,"",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",4,"Chemische Analyse von Stoffen zu vorgegeben Zwecken, z.B. in der Forensik oder Produktionsüberwachung","",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",5,"Chemische Analyse von Arzneimitteln, z.B. im Hinblick auf toxikologische Risiken","",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",6,Lebensmittelchemie,"",41384,2113,"",TRUE
4219,Q4219_1,1,answer_option,"","","",7,Planung und Überwachung von Geschäfts- und Produktionsprozessen in der chemischen und pharmazeutischen Industrie,"",41384,2145,"",TRUE
4219,Q4219_1,1,answer_option,"","","",8,"Erforschung von Inhaltsstoffen natürlicher Organismen und Nutzung dieser Stoffe für Pharmazie, Landwirtschaft, Lebensmittelherstellung","",41384,2113,"",TRUE
5001,Q5001_1,1,question,sonstige,Führen Sie Lageraufzeichnungen durch?,Haben Sie Lageraufzeichnungen durchgeführt?,"","","","","","",
5001,Q5001_1,1,answer_option,"","","",1,Ja,"",51312,4321,"",TRUE
5001,Q5001_1,1,answer_option,"","","",2,Nein,"",51311,9333,"",TRUE
5010,Q5010_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5010,Q5010_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51512,4323,isco_not_supervising,TRUE
5010,Q5010_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,4323,isco_supervisor,TRUE
5010,Q5010_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5011,Q5011_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5011,Q5011_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51522,8312,isco_not_supervising,TRUE
5011,Q5011_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,8312,isco_supervisor,TRUE
5011,Q5011_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5014,Q5014_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5014,Q5014_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51532,4323,isco_not_supervising,TRUE
5014,Q5014_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,4323,isco_supervisor,TRUE
5014,Q5014_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5015,Q5015_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5015,Q5015_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51533,3154,isco_not_supervising,TRUE
5015,Q5015_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,3154,isco_supervisor,TRUE
5015,Q5015_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5016,Q5016_1,1,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
5016,Q5016_1,1,answer_option,"","","",1,Ja,"",51594,1324,isco_manager,TRUE
5016,Q5016_1,1,answer_option,"","","",2,Nein,"",51534,2149,isco_not_supervising,TRUE
5017,Q5017_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5017,Q5017_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51543,3152,isco_not_supervising,TRUE
5017,Q5017_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,3152,isco_supervisor,TRUE
5017,Q5017_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5018,Q5018_1,1,question,aufsicht,"Ist ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","War ein wesentlicher Bestandteil ihrer Arbeit, andere Arbeitnehmer zu beaufsichtigen oder als Führungskraft strategische Entscheidungen für das Unternehmen zu treffen?","","","","","","",
5018,Q5018_1,1,answer_option,"","","",1,weder Führungs- noch Aufsichtstätigkeit,"",51583,3119,isco_not_supervising,TRUE
5018,Q5018_1,1,answer_option,"","","",2,Aufsichtstätigkeit mit Verantwortung für untergeordnetes Personal,"",51593,3119,isco_supervisor,TRUE
5018,Q5018_1,1,answer_option,"","","",3,"Führungstätigkeit mit strategischer Entscheidungsbefugnis (z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen, oder zur Einstellung und Entlassung von Personal)","",51594,1324,isco_manager,TRUE
5022,Q5022_1,1,question,anforderungsniveau,Ist für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium der Verkehrswirtschaft erforderlich?,War für Ihre Tätigkeit in der Regel ein abgeschlossenes Masterstudium der Verkehrswirtschaft erforderlich?,"","","","","","",
5022,Q5022_1,1,answer_option,"","","",1,Ja,"",51614,2433,isco_skill_level_4,TRUE
5022,Q5022_1,1,answer_option,"","","",2,Nein,"",51613,3322,isco_skill_level_3,TRUE
5025,Q5025_1,1,question,anforderungsniveau,Welche Art von Ausbildung ist für Ihre Tätigkeit in der Regel erforderlich?,Welche Art von Ausbildung war für diese Tätigkeit in der Regel erforderlich?,"","","","","","",
5025,Q5025_1,1,answer_option,"","","",1,eine abgeschlossene Berufsausbildung,"",51622,4323,isco_skill_level_2,TRUE
5025,Q5025_1,1,answer_option,"","","",2,eine vertiefende berufliche Weiterbildung mit Mindestdauer von 18 Monaten,"",51623,3331,isco_skill_level_3,TRUE
5025,Q5025_1,1,answer_option,"","","",3,"ein abgeschlossenes Bachelorstudium im Bereich Betriebswirtschaftslehre, Logistik oder ein vergleichbares Studium","",51623,3331,isco_skill_level_3,TRUE
5025,Q5025_1,1,answer_option,"","","",4,"ein abgeschlossenes Masterstudium im Bereich Betriebswirtschaftslehre, Logistik oder ein vergleichbares Studium","",51624,2421,isco_skill_level_4,TRUE
5028,Q5028_1,1,question,sonstige,Führen Sie Lageraufzeichnungen durch?,Haben Sie Lageraufzeichnungen durchgeführt?,"","","","","","",
5028,Q5028_1,1,answer_option,"","","",1,Ja,"",51312,4321,"",TRUE
5028,Q5028_1,1,answer_option,"","","",2,Nein,"",51311,9333,"",TRUE
5047,Q5047_1,1,question,sonstige,"Gehört es zu Ihren Tätigkeiten, Piloten auszubilden oder Personaleinsatzpläne zu entwerfen?","Hat es zu Ihren Tätigkeiten gehört, Piloten auszubilden oder Personaleinsatzpläne zu entwerfen?","","","","","","",
5047,Q5047_1,1,answer_option,"","","",1,Ja,"",52314,3153,"",TRUE
5047,Q5047_1,1,answer_option,"","","",2,Nein,"",52313,3153,"",TRUE
5053,Q5053_1,1,question,sonstige,Sind Sie verantwortlich für die wirtschaftliche Führung von Schiffen sowie die Durchführung von Ausbildungen an Bord?,Waren Sie verantwortlich für die wirtschaftliche Führung von Schiffen sowie die Durchführung von Ausbildungen an Bord?,"","","","","","",
5053,Q5053_1,1,answer_option,"","","",1,Ja,"",52423,3152,"",TRUE
5053,Q5053_1,1,answer_option,"","","",2,Nein,"",52422,3152,"",TRUE
5076,Q5076_1,1,question,spezialisierung,In welchem Bereich sind Sie vorwiegend tätig?,In welchem Bereich waren Sie vorwiegend tätig?,"","","","","","",
5076,Q5076_1,1,answer_option,"","","",1,im Wach- und Sicherheitsgewerbe,"",53193,5414,"",TRUE
5076,Q5076_1,1,answer_option,"","","",2,im Werkschutz,"",53193,3119,"",TRUE
5076,Q5076_1,1,answer_option,"","","",3,in der Badeaufsicht,"",53193,5419,"",TRUE
5078,Q5078_1,1,question,anforderungsniveau,"Sind Sie Beamte/r im mittleren, gehobenen oder höheren Dienst?","Waren Sie Beamte/r im mittleren, gehobenen oder höheren Dienst?","","","","","","",
5078,Q5078_1,1,answer_option,"","","",1,im mittleren Dienst oder vergleichbar,"",53212,5412,isco_skill_level_2,TRUE
5078,Q5078_1,1,answer_option,"","","",2,im gehobenen Dienst oder vergleichbar,"",53213,5412,isco_skill_level_3,TRUE
5078,Q5078_1,1,answer_option,"","","",3,im höheren Dienst oder vergleichbar,"",53214,1349,isco_skill_level_4,FALSE
5078,Q5078_2,2,question,aufsicht,"Sind Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","Waren Sie befugt strategische Entscheidungen zu treffen, z.B. zur Einführung neuer Verfahren, zu finanziellen Investitionen oder zur Einstellung und Entlassung von Personal?","","","","","","",
5078,Q5078_2,2,answer_option,"","","",1,ja,"",53214,1349,isco_manager,TRUE
5078,Q5078_2,2,answer_option,"","","",2,Nein,"",53214,5412,isco_not_supervising,TRUE
5079,Q5079_1,1,question,anforderungsniveau,"Sind Sie Beamte/r im mittleren, gehobenen oder höheren Dienst?","Waren Sie Beamte/r im mittleren, gehobenen oder höheren Dienst?","","","","","","",
5079,Q5079_1,1,answer_option,"","","",1,im mittleren Dienst oder vergleichbar,"",53222,3355,isco_skill_level_2,TRUE
5079,Q5079_1,1,answer_option,"","","",2,im gehobenen Dienst oder vergleichbar,"",53223,3355,isco_skill_level_3,TRUE
5079,Q5079_1,1,answer_option,"","","",3,im höheren Dienst oder vergleichbar,"",53224,3355,isco_skill_level_4,TRUE
5080,Q5080_1,1,question,sonstige,Für welche/n Auftraggeber arbeiten Sie hauptsächlich?,Für welche/n Auftraggeber haben Sie hauptsächlich gearbeitet?,"","","","","","",
5080,Q5080_1,1,answer_option,"","","",1,für Justizbehörden,"",53232,3411,"",TRUE
5080,Q5080_1,1,answer_option,"","","",2,für Finanzverwaltungen,"",53232,3352,"",TRUE
