auxco_id,title,similar_auxco_id,similar_title,similarity,default_kldb_id
9900,Luftverkehrskaufmann/-frau,1000,Schalterangestellte/r - Flughafen,hoch,51642
9900,Luftverkehrskaufmann/-frau,1001,Steward/Stewardess (Flugzeug),mittel,51642
9900,Luftverkehrskaufmann/-frau,5014,Ramp-Agent,hoch,51642
9900,Luftverkehrskaufmann/-frau,1820,Tourismuskaufmann/ -frau,hoch,51642
9900,Luftverkehrskaufmann/-frau,5022,Verkehrsbetriebswirt/in,hoch,51642
9900,Luftverkehrskaufmann/-frau,5023,Fachwirt/in - Personen- und Reiseverkehr,hoch,51642
9900,Luftverkehrskaufmann/-frau,5039,Logistikleiter/in,hoch,51642
5035,Schifffahrtskaufmann/-frau,1760,Klarierungsagent/in,hoch,51652
5035,Schifffahrtskaufmann/-frau,5036,Schiffsmakler/in,hoch,51652
5035,Schifffahrtskaufmann/-frau,5005,Fachkraft - Hafenlogistik,mittel,51652
1760,Klarierungsagent/in,5035,Schifffahrtskaufmann/-frau,hoch,51653
1760,Klarierungsagent/in,5036,Schiffsmakler/in,hoch,51653
5036,Schiffsmakler/in,5035,Schifffahrtskaufmann/-frau,hoch,51653
5036,Schiffsmakler/in,5022,Verkehrsbetriebswirt/in,hoch,51653
5036,Schiffsmakler/in,5023,Fachwirt/in - Personen- und Reiseverkehr,hoch,51653
5037,"Kaufmann/-frau - Kurier-, Express- u. Postdienstleistungen",5038,Postbeamt(er/in),hoch,51662
5037,"Kaufmann/-frau - Kurier-, Express- u. Postdienstleistungen",1004,Postzusteller/in,hoch,51662
5038,Postbeamt(er/in),5037,"Kaufmann/-frau - Kurier-, Express- u. Postdienstleistungen",hoch,51663
5039,Logistikleiter/in,1005,Lagerleiter/in,mittel,51694
5039,Logistikleiter/in,5022,Verkehrsbetriebswirt/in,mittel,51694
5039,Logistikleiter/in,5024,Betriebswirt/in im Verkehrsmanagement,mittel,51694
5039,Logistikleiter/in,5029,Logistikmanager/in,mittel,51694
5041,Taxifahrer/in,5045,Lieferwagenfahrer/in,hoch,52112
5041,Taxifahrer/in,5171,Fahrradkurier/in bzw. Handwagenkurier/in,mittel,52112
5041,Taxifahrer/in,5172,Kraftradkurier/in,mittel,52112
5041,Taxifahrer/in,5044,Bus - bzw. Straßenbahnfahrer/in,hoch,52112
5042,Kraftfahrer/in,5045,Lieferwagenfahrer/in,hoch,52122
5042,Kraftfahrer/in,5172,Kraftradkurier/in,hoch,52122
5042,Kraftfahrer/in,5055,Baumaschinenführer/in,mittel,52122
5043,U-Bahnfahrer/in,5046,Lokführer/in,hoch,52132
5043,U-Bahnfahrer/in,5044,Bus - bzw. Straßenbahnfahrer/in,hoch,52132
5044,Bus - bzw. Straßenbahnfahrer/in,5042,Kraftfahrer/in,mittel,52132
5044,Bus - bzw. Straßenbahnfahrer/in,5046,Lokführer/in,hoch,52132
5044,Bus - bzw. Straßenbahnfahrer/in,5043,U-Bahnfahrer/in,hoch,52132
5045,Lieferwagenfahrer/in,5042,Kraftfahrer/in,mittel,52182
5045,Lieferwagenfahrer/in,5171,Fahrradkurier/in bzw. Handwagenkurier/in,mittel,52182
5045,Lieferwagenfahrer/in,5172,Kraftradkurier/in,mittel,52182
5171,Fahrradkurier/in bzw. Handwagenkurier/in,5042,Kraftfahrer/in,mittel,52182
5171,Fahrradkurier/in bzw. Handwagenkurier/in,5045,Lieferwagenfahrer/in,mittel,52182
5171,Fahrradkurier/in bzw. Handwagenkurier/in,5172,Kraftradkurier/in,hoch,52182
5172,Kraftradkurier/in,5042,Kraftfahrer/in,mittel,52182
5172,Kraftradkurier/in,5171,Fahrradkurier/in bzw. Handwagenkurier/in,hoch,52182
5172,Kraftradkurier/in,5045,Lieferwagenfahrer/in,mittel,52182
5046,Lokführer/in,5043,U-Bahnfahrer/in,hoch,52202
5046,Lokführer/in,5044,Bus - bzw. Straßenbahnfahrer/in,hoch,52202
5046,Lokführer/in,5042,Kraftfahrer/in,mittel,52202
5046,Lokführer/in,5118,Leitender Fahrgastbetreuer im Reiseverkehr,mittel,52202
5047,Pilot/in,5049,"Luftfahrzeugführer/in - Hubschrauber, Heißluftballons, Luftschiffe",hoch,52313
5047,Pilot/in,5050,Checkkapitän/in,hoch,52313
5049,"Luftfahrzeugführer/in - Hubschrauber, Heißluftballons, Luftschiffe",5047,Pilot/in,hoch,52383
5050,Checkkapitän/in,5047,Pilot/in,hoch,52384
5051,Nautische/r Schiffsoffizier/in,5052,Kapitän/in,hoch,52413
5051,Nautische/r Schiffsoffizier/in,5053,Binnenschiffsführer/in,hoch,52413
5051,Nautische/r Schiffsoffizier/in,5017,Schiffslotse/-lotsin,hoch,52413
5052,Kapitän/in,5051,Nautische/r Schiffsoffizier/in,hoch,52414
5052,Kapitän/in,5017,Schiffslotse/-lotsin,hoch,52414
5053,Binnenschiffsführer/in,5051,Nautische/r Schiffsoffizier/in,hoch,52422
5053,Binnenschiffsführer/in,5017,Seelotse/-lotsin,mittel,52422
5054,Land- und forstwirtschaftliche/r Maschinenführer/in,1012,Landwirt/in,hoch,52512
5054,Land- und forstwirtschaftliche/r Maschinenführer/in,9203,Forstwirt/in,hoch,52512
5055,Baumaschinenführer/in,5057,Kranfahrer/in,mittel,52522
5055,Baumaschinenführer/in,5042,Kraftfahrer/in,mittel,52522
5056,Staplerfahrer/in,5001,Lagerarbeiter/in,hoch,52531
5056,Staplerfahrer/in,5012,Hafenarbeiter/in,hoch,52531
5056,Staplerfahrer/in,5057,Kranfahrer/in,mittel,52531
5057,Kranfahrer/in,5058,Bauhofmeister/in,mittel,52532
5057,Kranfahrer/in,5055,Baumaschinenführer/in,hoch,52532
5057,Kranfahrer/in,5056,Staplerfahrer/in,mittel,52532
5058,Bauhofmeister/in,5257,Leiter/in - Bauplanung,hoch,52593
5059,Spielhallenaufsicht,5060,Geldzähler/in,mittel,53111
5059,Spielhallenaufsicht,5076,Aufsichtsleiter/in – Sicherheitswesen,hoch,53111
5059,Spielhallenaufsicht,5061,Sicherheitsdienstmitarbeiter/in,hoch,53111
5059,Spielhallenaufsicht,5173,Parkplatz- und Parkhausaufsicht,hoch,53111
5060,Geldzähler/in,5059,Spielhallenaufsicht,mittel,53111
5060,Geldzähler/in,5061,Sicherheitsdienstmitarbeiter/in,hoch,53111
5060,Geldzähler/in,5173,Parkplatz- und Parkhausaufsicht,mittel,53111
5173,Parkplatz- und Parkhausaufsicht,5060,Geldzähler/in,mittel,53111
5173,Parkplatz- und Parkhausaufsicht,5061,Sicherheitsdienstmitarbeiter/in,hoch,53111
5173,Parkplatz- und Parkhausaufsicht,5059,Spielhallenaufsicht,hoch,53111
5061,Sicherheitsdienstmitarbeiter/in,1761,Detektiv/in (Einzelhandel),hoch,53112
5061,Sicherheitsdienstmitarbeiter/in,5059,Spielhallenaufsicht,hoch,53112
5061,Sicherheitsdienstmitarbeiter/in,5060,Geldzähler/in,hoch,53112
5061,Sicherheitsdienstmitarbeiter/in,5076,Aufsichtsleiter/in – Sicherheitswesen,hoch,53112
5061,Sicherheitsdienstmitarbeiter/in,5070,Detektiv/in,mittel,53112
5061,Sicherheitsdienstmitarbeiter/in,5078,Polizeivollzugsbeamter/-beamtin,mittel,53112
5061,Sicherheitsdienstmitarbeiter/in,5085,Beamt(er/in) - Gewerbeaufsicht,mittel,53112
5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,5064,Arbeitsschutzingenieur/in,mittel,53122
5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,7105,Notfallsanitäter/in,hoch,53122
5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,5065,Feuerwehrmann/-frau,hoch,53122
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,hoch,53123
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,5064,Arbeitsschutzingenieur/in,hoch,53123
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,1774,"Gewässer-, Abfall- und Immissionsschutzbeauftragte/r",mittel,53123
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,1773,Strahlenschutzbeauftragte/r,hoch,53123
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,4248,Dekontaminateur/in,mittel,53123
5063,Sicherheitsbeauftragte/r- Arbeitsschutz,5085,Beamt(er/in) - Gewerbeaufsicht,hoch,53123
5064,Arbeitsschutzingenieur/in,5063,Sicherheitsbeauftragte/r- Arbeitsschutz,hoch,53124
5064,Arbeitsschutzingenieur/in,5076,Aufsichtsleiter/in – Sicherheitswesen,hoch,53124
5064,Arbeitsschutzingenieur/in,5077,Leiter/in - Rettungsstelle,mittel,53124
5064,Arbeitsschutzingenieur/in,5085,Beamt(er/in) - Gewerbeaufsicht,hoch,53124
5065,Feuerwehrmann/-frau,5062,Brandbekämpfungsbeauftragte/r und Ersthelfer/in,hoch,53132
5065,Feuerwehrmann/-frau,5067,Brandschutzbeauftragte/r,mittel,53132
5065,Feuerwehrmann/-frau,5076,Aufsichtsleiter/in – Sicherheitswesen,mittel,53132
5067,Brandschutzbeauftragte/r,5065,Feuerwehrmann/-frau,hoch,53133
5067,Brandschutzbeauftragte/r,5068,Brandschutzingenieur/in,hoch,53133
5067,Brandschutzbeauftragte/r,5077,Leiter/in - Rettungsstelle,mittel,53133
5068,Brandschutzingenieur/in,5067,Brandschutzbeauftragte/r,hoch,53134
5068,Brandschutzingenieur/in,5064,Arbeitsschutzingenieur/in,hoch,53134
5069,Badeaufseher/in,1763,Aufsichtsleiter/in - Badeaufsicht,hoch,53142
1761,Detektiv/in (Einzelhandel),5061,Sicherheitsdienstmitarbeiter/in,mittel,53152
1761,Detektiv/in (Einzelhandel),5076,Aufsichtsleiter/in – Sicherheitswesen,mittel,53152
1761,Detektiv/in (Einzelhandel),5079,Kriminalbeamter/-beamtin,mittel,53152
5070,Detektiv/in,5061,Sicherheitsdienstmitarbeiter/in,hoch,53152
5070,Detektiv/in,5078,Polizeivollzugsbeamter/-beamtin,mittel,53152
5070,Detektiv/in,5079,Kriminalbeamter/-beamtin,hoch,53152
5071,Inkassobeauftragte/r,5070,Detektiv/in,hoch,53162
5071,Inkassobeauftragte/r,5080,Vollziehungsbeamter/-beamtin,hoch,53162
5071,Inkassobeauftragte/r,5081,Gerichtsvollzieher/in,hoch,53162
5072,Verkehrsüberwacher/in / Politesse,5073,Diensthundführer/in,hoch,53182
5072,Verkehrsüberwacher/in / Politesse,5061,Sicherheitsdienstmitarbeiter/in,mittel,53182
5072,Verkehrsüberwacher/in / Politesse,5078,Polizeivollzugsbeamter/-beamtin,hoch,53182
5073,Diensthundführer/in,5072,Verkehrsüberwacher/in / Politesse,hoch,53182
5073,Diensthundführer/in,5061,Sicherheitsdienstmitarbeiter/in,mittel,53182
5073,Diensthundführer/in,5078,Polizeivollzugsbeamter/-beamtin,hoch,53182
5074,Schließ- und Sicherungstechniker/in,5075,Sicherheitsmanager/in,hoch,53183
1762,Fahrprüfer/in,8054,Fahrlehrer/in,hoch,53184
5075,Sicherheitsmanager/in,5076,Aufsichtsleiter/in – Sicherheitswesen,mittel,53184
5075,Sicherheitsmanager/in,5074,Schließ- und Sicherungstechniker/in,hoch,53184
5075,Sicherheitsmanager/in,5064,Arbeitsschutzingenieur/in,hoch,53184
5075,Sicherheitsmanager/in,5079,Kriminalbeamter/-beamtin,mittel,53184
5075,Sicherheitsmanager/in,5078,Berufe im Polizeivollzugsdienst - hoch komplexe Tätigkeiten,mittel,53184
1763,Aufsichtsleiter/in - Badeaufsicht,5069,Badeaufseher/in,hoch,53193
1763,Aufsichtsleiter/in - Badeaufsicht,5077,Leiter/in - Rettungsstelle,mittel,53193
5076,Aufsichtsleiter/in – Sicherheitswesen,5077,Leiter/in - Rettungsstelle,hoch,53193
5077,Leiter/in - Rettungsstelle,5076,Aufsichtsleiter/in – Sicherheitswesen,hoch,53194
5077,Leiter/in - Rettungsstelle,5075,Sicherheitsmanager/in,mittel,53194
5077,Leiter/in - Rettungsstelle,5065,Feuerwehrmann/-frau,mittel,53194
5078,Polizeivollzugsbeamter/-beamtin,5079,Kriminalbeamter/-beamtin,hoch,53212
5078,Polizeivollzugsbeamter/-beamtin,3534,Verfassungsschutzbeamt(er/in),mittel,53212
5078,Polizeivollzugsbeamter/-beamtin,3552,Zolldienstbeamt(er/in),hoch,53212
5078,Polizeivollzugsbeamter/-beamtin,5073,Diensthundführer/in,mittel,53212
5079,Kriminalbeamter/-beamtin,5078,Polizeivollzugsbeamter/-beamtin,mittel,53222
5079,Kriminalbeamter/-beamtin,5070,Detektiv/in,mittel,53222
5079,Kriminalbeamter/-beamtin,3534,Verfassungsschutzbeamt(er/in),mittel,53222
5079,Kriminalbeamter/-beamtin,3552,Zolldienstbeamt(er/in),mittel,53222
5079,Kriminalbeamter/-beamtin,1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,mittel,53222
5079,Kriminalbeamter/-beamtin,5174,Leiter/in - Kriminalpolizeidienststellen,hoch,53222
5174,Leiter/in - Kriminalpolizeidienststellen,5078,Polizeivollzugsbeamter/-beamtin,hoch,53224
5174,Leiter/in - Kriminalpolizeidienststellen,5070,Detektiv/in,mittel,53224
5174,Leiter/in - Kriminalpolizeidienststellen,5079,Kriminalbeamter/-beamtin,hoch,53224
5174,Leiter/in - Kriminalpolizeidienststellen,1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,mittel,53224
5080,Vollziehungsbeamter/-beamtin,5071,Inkassobeauftragte/r,hoch,53232
5080,Vollziehungsbeamter/-beamtin,3540,Sachbearbeiter/in in der öffentlichen Justizverwaltung,mittel,53232
5081,Gerichtsvollzieher/in,5080,Vollziehungsbeamter/-beamtin,hoch,53233
5081,Gerichtsvollzieher/in,3541,Justizverwaltungsbeamter/-beamtin,mittel,53233
5081,Gerichtsvollzieher/in,8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),mittel,53233
5082,Justizwachtmeister/in,8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),hoch,53241
5082,Justizwachtmeister/in,5084,Gefängnisdirektor/in (höherer Dienst),mittel,53241
5082,Justizwachtmeister/in,5175,Justizvollzugsbeamter/-beamtin,hoch,53241
5082,Justizwachtmeister/in,5079,Kriminalbeamter/-beamtin,mittel,53241
5082,Justizwachtmeister/in,5078,Polizeivollzugsbeamter/-beamtin,mittel,53241
5175,Justizvollzugsbeamter/-beamtin,8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),hoch,53242
5175,Justizvollzugsbeamter/-beamtin,5084,Gefängnisdirektor/in (höherer Dienst),mittel,53242
5175,Justizvollzugsbeamter/-beamtin,5082,Justizwachtmeister/in,hoch,53242
5175,Justizvollzugsbeamter/-beamtin,5079,Kriminalbeamter/-beamtin,mittel,53242
5175,Justizvollzugsbeamter/-beamtin,5078,Polizeivollzugsbeamter/-beamtin,mittel,53242
8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),5082,Justizwachtmeister/in,hoch,53243
8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),5084,Gefängnisdirektor/in (höherer Dienst),hoch,53243
5084,Gefängnisdirektor/in (höherer Dienst),5082,Justizwachtmeister/in,mittel,53244
5084,Gefängnisdirektor/in (höherer Dienst),8083,Justizvollzugsfachwirt/in (gehobener Justizvollzugsdienst),hoch,53244
5084,Gefängnisdirektor/in (höherer Dienst),5078,Polizeivollzugsbeamter/-beamtin,mittel,53244
5084,Gefängnisdirektor/in (höherer Dienst),5079,Kriminalbeamter/-beamtin,mittel,53244
5085,Beamt(er/in) - Gewerbeaufsicht,5086,Gesundheitsaufseher/in,mittel,53312
5085,Beamt(er/in) - Gewerbeaufsicht,5088,amtliche/r Lebensmittelkontrolleur/in,mittel,53312
5085,Beamt(er/in) - Gewerbeaufsicht,5063,Sicherheitsbeauftragte/r- Arbeitsschutz,hoch,53312
5085,Beamt(er/in) - Gewerbeaufsicht,5090,Abteilungsleiter/in - Gewerbeaufsicht,mittel,53312
5085,Beamt(er/in) - Gewerbeaufsicht,5064,Arbeitsschutzingenieur/in,mittel,53312
5085,Beamt(er/in) - Gewerbeaufsicht,5176,Eichbeamt(er/in),hoch,53312
5176,Eichbeamt(er/in),5086,Gesundheitsaufseher/in,mittel,53312
5176,Eichbeamt(er/in),5088,amtliche/r Lebensmittelkontrolleur/in,mittel,53312
5176,Eichbeamt(er/in),5085,Beamt(er/in) - Gewerbeaufsicht,hoch,53312
5086,Gesundheitsaufseher/in,5090,Abteilungsleiter/in - Gewerbeaufsicht,mittel,53322
5086,Gesundheitsaufseher/in,5087,Fachkrankenschwester/-pfleger für Hygiene,hoch,53322
5086,Gesundheitsaufseher/in,5085,Beamt(er/in) - Gewerbeaufsicht,mittel,53322
5086,Gesundheitsaufseher/in,5088,amtliche/r Lebensmittelkontrolleur/in,hoch,53322
5086,Gesundheitsaufseher/in,5089,Schädlingsbekämpfer/in,hoch,53322
5087,Fachkrankenschwester/-pfleger für Hygiene,5090,Abteilungsleiter/in - Gewerbeaufsicht,mittel,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,5086,Gesundheitsaufseher/in,hoch,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,7068,Gesundheitsberater/in,mittel,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,7021,Operationstechnische/r Assistent/in,mittel,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,7024,Sterilisationsassistent/in,hoch,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,7018,Krankenpflegehelfer/in,mittel,53323
5087,Fachkrankenschwester/-pfleger für Hygiene,7020,Fachkinderkrankenschwester/-pfleger,mittel,53323
5088,amtliche/r Lebensmittelkontrolleur/in,5085,Beamt(er/in) - Gewerbeaufsicht,mittel,53332
5088,amtliche/r Lebensmittelkontrolleur/in,5086,Gesundheitsaufseher/in,hoch,53332
5088,amtliche/r Lebensmittelkontrolleur/in,9007,Nahrungsmittelverkoster/in,mittel,53332
5088,amtliche/r Lebensmittelkontrolleur/in,5090,Abteilungsleiter/in - Gewerbeaufsicht,mittel,53332
5089,Schädlingsbekämpfer/in,5086,Gesundheitsaufseher/in,mittel,53342
5089,Schädlingsbekämpfer/in,5090,Abteilungsleiter/in - Gewerbeaufsicht,mittel,53342
5090,Abteilungsleiter/in - Gewerbeaufsicht,5089,Schädlingsbekämpfer/in,mittel,53394
5090,Abteilungsleiter/in - Gewerbeaufsicht,5085,Beamter/in - Gewerbeaufsicht,hoch,53394
5225,Reinigungskraft in Privathaushalten,8013,Haushaltshilfe,hoch,54101
5225,Reinigungskraft in Privathaushalten,5226,Gebäudeinnenreiniger/in,hoch,54101
5225,Reinigungskraft in Privathaushalten,5223,Fassadenreiniger/in,mittel,54101
5226,Gebäudeinnenreiniger/in,6077,Zimmermädchen/ Roomboy,mittel,54101
5226,Gebäudeinnenreiniger/in,5095,Anlagenreiniger/in,mittel,54101
5226,Gebäudeinnenreiniger/in,5225,Reinigungskraft in Privathaushalten,hoch,54101
5227,Toilettenwärter/in,5226,Gebäudeinnenreiniger/in,hoch,54101
5223,Fassadenreiniger/in,4237,Schornsteinfeger/in,mittel,54112
5223,Fassadenreiniger/in,5093,Glas- und Fensterreiniger/in,hoch,54112
5092,Reinigungs- und Hygienetechniker/in,5098,Objektleiter/in - Gebäudereinigung,hoch,54113
5093,Glas- und Fensterreiniger/in,5223,Fassadenreiniger/in,hoch,54122
5095,Anlagenreiniger/in,5297,Gas- und Wasserinstallateur/in,mittel,54142
5095,Anlagenreiniger/in,5226,Gebäudeinnenreiniger/in,hoch,54142
1764,"Fahrzeugpfleger/in (Schiffe, Flugzeuge, Züge)",5096,Fahrzeugpfleger/in,hoch,54152
5096,Fahrzeugpfleger/in,5226,Gebäudeinnenreiniger/in,hoch,54152
5096,Fahrzeugpfleger/in,5095,Anlagenreiniger/in,mittel,54152
5096,Fahrzeugpfleger/in,5225,Reinigungskraft in Privathaushalten,hoch,54152
5097,Spezialreiniger/in - Möbel und Teppiche,5226,Gebäudeinnenreiniger/in,hoch,54182
5097,Spezialreiniger/in - Möbel und Teppiche,5093,Glas- und Fensterreiniger/in,mittel,54182
5097,Spezialreiniger/in - Möbel und Teppiche,5094,Wäschereifacharbeiter/in bzw. Bügler/in,hoch,54182
5097,Spezialreiniger/in - Möbel und Teppiche,5096,Fahrzeugpfleger/in,mittel,54182
5098,Objektleiter/in - Gebäudereinigung,5226,Gebäudeinnenreiniger/in,mittel,54193
5098,Objektleiter/in - Gebäudereinigung,1764,"Fahrzeugpfleger/in (Schiffe, Flugzeuge, Züge)",mittel,54193
5098,Objektleiter/in - Gebäudereinigung,5092,Reinigungs- und Hygienetechniker/in,mittel,54193
5098,Objektleiter/in - Gebäudereinigung,5093,Glas- und Fensterreiniger/in,mittel,54193
6001,Beschaffungsassistent/in,1747,Vertriebsspezialist/in,mittel,61112
6001,Beschaffungsassistent/in,1823,Buchführungsfachkraft,mittel,61112
6001,Beschaffungsassistent/in,5025,Kaufmann/-frau für Spedition und Logistikdienstleistung,mittel,61112
6001,Beschaffungsassistent/in,6002,Einkäufer/in,hoch,61112
6002,Einkäufer/in,6001,Beschaffungsassistent/in,hoch,61113
6002,Einkäufer/in,6010,Handelsmakler/in,hoch,61113
6003,Vertriebsassistent/in,1747,Vertriebsspezialist/in,hoch,61122
6003,Vertriebsassistent/in,1002,Callcenteragent/in (Inbound),hoch,61122
6003,Vertriebsassistent/in,1748,Handelsagent/in,mittel,61122
1747,Vertriebsspezialist/in,6003,Vertriebsassistent/in,hoch,61123
1747,Vertriebsspezialist/in,4049,IT-System-Kaufmann/ -frau,hoch,61123
1747,Vertriebsspezialist/in,1748,Handelsagent/in,hoch,61123
1747,Vertriebsspezialist/in,3518,Account-Manager/in,mittel,61123
1747,Vertriebsspezialist/in,6011,Einkaufsleiter/in,mittel,61123
1747,Vertriebsspezialist/in,6079,Kundendienstberater/in,mittel,61123
6009,Auktionator/in,6010,Handelsmakler/in,mittel,61132
6009,Auktionator/in,6043,Kunst-und Antiquitätenhändler/in,mittel,61132
6010,Handelsmakler/in,6009,Auktionator/in,mittel,61133
6010,Handelsmakler/in,1849,Immobilienmakler/in,mittel,61133
6010,Handelsmakler/in,6043,Kunst- und Antiquitätenhändler/in,mittel,61133
6006,Automatenfachmann/ -frau,1723,Wartungs- und Servicetechniker/in,hoch,61142
6007,Pfandleiher/in,6008,Verleiher/in,mittel,61152
6008,Verleiher/in,6007,Pfandleiher/in,mittel,61162
6012,Vertriebs- und Marketingmanager/in,1747,Vertriebsspezialist/in,mittel,61194
6012,Vertriebs- und Marketingmanager/in,1748,Handelsagent/in,mittel,61194
6012,Vertriebs- und Marketingmanager/in,1750,Verkaufs- und Kassenaufsicht,mittel,61194
1748,Handelsagent/in,1749,internationale/r Handelsagent/in,hoch,61203
1748,Handelsagent/in,1747,Vertriebsspezialist/in,hoch,61203
1748,Handelsagent/in,6022,Sacharbeiter/in im Groß- und Außenhandel,mittel,61203
1748,Handelsagent/in,6018,Exportleiter/in,mittel,61203
6022,Sachbearbeiter/in im Groß- und Außenhandel,1749,internationale/r Handelsagent/in,mittel,61212
6022,Sachbearbeiter/in im Groß- und Außenhandel,1748,Handelsagent/in,mittel,61212
1749,internationale/r Handelsagent/in,6002,Einkäufer/in,mittel,61213
1749,internationale/r Handelsagent/in,1747,Vertriebsspezialist/in,hoch,61213
1749,internationale/r Handelsagent/in,5025,Kaufmann/-frau für Spedition und Logistikdienstleistungen,mittel,61213
1749,internationale/r Handelsagent/in,6018,Exportleiter/in,hoch,61213
1749,internationale/r Handelsagent/in,1748,Handelsagent/in,hoch,61213
6058,"Fachverkäufer/in - Holz-, Stahl- oder im Strom- und Gashandel",6022,Sachbearbeiter/in im Groß- und Außenhandel,mittel,61282
6058,"Fachverkäufer/in - Holz-, Stahl- oder im Strom- und Gashandel",6030,Verkäufer/in - Einzelhandel,hoch,61282
6018,Exportleiter/in,1748,Handelsagent/in,mittel,61294
6018,Exportleiter/in,6012,Vertriebs- und Marketingmanager/in,hoch,61294
6018,Exportleiter/in,1750,Verkaufs- und Kassenaufsicht,hoch,61294
6018,Exportleiter/in,1749,internationale/r Handelsagent/in,mittel,61294
1850,Hausverwalter/in,6017,Betriebswirt/in - Facility-Management,hoch,61312
1850,Hausverwalter/in,1849,Immobilienmakler/in,hoch,61312
1849,Immobilienmakler/in,6010,Handelsmakler/in,mittel,61313
1849,Immobilienmakler/in,1850,Hausverwalter/in,mittel,61313
1849,Immobilienmakler/in,6017,Betriebswirt/in - Facility-Management,mittel,61313
6019,Facilitymanager/in,6017,Betriebswirt/in - Facility-Management,mittel,61323
6019,Facilitymanager/in,1850,Hausverwalter/in,hoch,61323
6019,Facilitymanager/in,1782,Gebäudetechniker/in,hoch,61323
6019,Facilitymanager/in,5326,Industriemeister/in - Gebäudetechnik,mittel,61323
6017,Betriebswirt/in - Facility-Management,1849,Immobilienmakler/in,mittel,61394
6017,Betriebswirt/in - Facility-Management,1850,Hausverwalter/in,hoch,61394
6017,Betriebswirt/in - Facility-Management,6019,Facilitymanager/in,hoch,61394
6033,Aushilfskraft - Einzelhandel,6030,Verkäufer/in - Einzelhandel,hoch,62101
6030,Verkäufer/in - Einzelhandel,6060,Kassierer/in,mittel,62102
6030,Verkäufer/in - Einzelhandel,6033,Aushilfskraft - Einzelhandel,hoch,62102
6060,Kassierer/in,6030,Verkäufer/in - Einzelhandel,mittel,62112
6029,Marktverkäufer/in,6034,Kiosk-/Imbissverkäufer/in,hoch,62122
6029,Marktverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62122
6061,Promoter/in,6030,Verkäufer/in - Einzelhandel,mittel,62182
6061,Promoter/in,6078,Haustürverkäufer/in,hoch,62182
6078,Haustürverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62182
6078,Haustürverkäufer/in,6061,Promoter/in,hoch,62182
6079,Kundendienstberater/in,3518,Account-Manager/in,hoch,62183
6079,Kundendienstberater/in,1747,Vertriebsspezialist/in,hoch,62183
1750,Verkaufs- und Kassenaufsicht,6011,Einkaufsleiter/in,hoch,62193
1750,Verkaufs- und Kassenaufsicht,1748,Handelsagent/in,hoch,62193
6041,"Einzelhandelsverkäufer/in - Sport-, Textil- und Lederwaren",6030,Verkäufer/in - Einzelhandel,hoch,62212
6063,Schmuckfachverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62222
6064,Bürobedarfsverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62232
6064,Bürobedarfsverkäufer/in,6080,Geschenkartikelverkäufer/in,mittel,62232
6080,Geschenkartikelverkäufer/in,6081,Spielwarenverkäufer/in,hoch,62232
6080,Geschenkartikelverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62232
6081,Spielwarenkäufer/in,6080,Geschenkartikelverkäufer/in,hoch,62232
6081,Spielwarenkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62232
6015,"Fachverkäufer/in - Elektro-, Elektronik- und Haushaltswaren",6013,Einrichtungsfachverkäufer/in,hoch,62242
6015,"Fachverkäufer/in - Elektro-, Elektronik- und Haushaltswaren",6065,Fachverkäufer/in - Garten- und Heimwerkerbedarf,mittel,62242
6015,"Fachverkäufer/in - Elektro-, Elektronik- und Haushaltswaren",6030,Verkäufer/in - Einzelhandel,mittel,62242
6013,Einrichtungsfachverkäufer/in,6015,"Fachverkäufer/in - Elektro-, Elektronik- und Haushaltswaren",hoch,62252
6013,Einrichtungsfachverkäufer/in,6030,Verkäufer/in - Einzelhandel,mittel,62252
6013,Einrichtungsfachverkäufer/in,6043,Kunst- und Antiquitätenhändler/in,mittel,62252
